User,H.char1,H.char2,H.char3,H.char4,H.char5,H.char6,H.char7,H.char8,H.char9,DD.char1.char2,UD.char1.char2,DD.char2.char3,UD.char2.char3,DD.char3.char4,UD.char3.char4,DD.char4.char5,UD.char4.char5,DD.char5.char6,UD.char5.char6,DD.char6.char7,UD.char6.char7,DD.char7.char8,UD.char7.char8,DD.char8.char9,UD.char8.char9
Nikhil,0.136471274485429,0.1046922913468289,0.1028828196895142,0.1660162643639776,0.1037083280265526,0.1660777056103749,0.1199894181693593,0.1761121886997398,0.2066985889168648,0.2064556750289961,0.0738627745198448,0.2318120406103239,0.129763689031494,0.1921031296767239,0.0899724195200356,0.274095085323583,0.1055500492731372,0.3382537227850748,0.2307943856395182,0.1381807069592915,-0.031322317438103,0.1987183553996148,0.0802363380875072,0.1454110868325148,0.0414933620232405
Nikhil,0.136308499776189,0.1038424336780772,0.101818946542495,0.1694307550425211,0.1028680831408352,0.1661487044486691,0.1189866265633354,0.1763009672476697,0.2109208341442979,0.2043799329545328,0.0746634105037995,0.2325926029930692,0.1283780293759201,0.1924934430347146,0.0888546028393556,0.271312210802037,0.1059960919755369,0.3369209162714211,0.2299904895142797,0.1385402268549021,-0.0313806480683582,0.1959055969070345,0.0811503495452062,0.1451320907348599,0.0415171071909632
Nikhil,0.1361670997954392,0.1028821572352632,0.1024789014260316,0.1711152577078442,0.1035607372904139,0.1648291135144498,0.1183898758561873,0.1770089136177365,0.2096500963968251,0.203200658111504,0.0744454586477307,0.2304650241868271,0.1294309778528876,0.193194088274955,0.0892444040473614,0.2701807943669108,0.1059683042809205,0.3361327120174426,0.2319454157531075,0.1394264973925874,-0.031680176547872,0.1945541169000694,0.0811273195513977,0.1454870049317184,0.0417705731879955
Nikhil,0.1353006233114541,0.1082277882253686,0.0943819780122584,0.1274034652417745,0.0951345673929436,0.2216104867074592,0.1173327165334592,0.166734691326906,0.1815812046674472,0.2283130248293419,0.0891943278120139,0.207736225105495,0.0968265724125891,0.240706848366652,0.1442899448596996,0.2606174782265241,0.1362824756144978,0.2466348296325198,0.1501572733400287,0.1890638133527208,-0.0309201215017784,0.1946486097735877,0.074406145749258,0.1366958221371091,0.0495609341910535
Deepti,0.086,0.088,0.084,0.083,0.076,0.312,0.164,0.124,0.083,1.29,1.204,0.34,0.252,0.289,0.205,0.551,0.468,0.691,0.615,0.197,-0.115,0.578,0.414,0.231,0.148
Deepti,0.095,0.079,0.079,0.079,0.079,0.32,0.151,0.103,0.079,0.408,0.313,0.28,0.201,0.28,0.201,0.712,0.633,0.607,0.528,0.225,-0.095,0.472,0.321,0.184,0.105
Deepti,0.085,0.084,0.08,0.084,0.068,0.44,0.132,0.087,0.096,0.499,0.414,0.447,0.363,0.426,0.346,0.364,0.28,0.553,0.485,0.364,-0.076,0.623,0.491,0.504,0.4
Deepti,0.063,0.079,0.095,0.079,0.079,0.472,0.143,0.095,0.079,0.416,0.353,0.376,0.297,0.424,0.329,0.464,0.385,0.559,0.48,0.377,-0.095,0.544,0.401,0.44,0.345
Deepti,0.076,0.072,0.072,0.064,0.064,0.263,0.127,0.116,0.072,0.264,0.188,0.342,0.27,0.907,0.835,2.4,2.336,0.352,0.288,0.173,-0.09,0.492,0.365,0.136,0.064
Deepti,0.092,0.071,0.091,0.071,0.071,0.532,0.147,0.079,0.078,0.47,0.378,0.354,0.283,0.41,0.319,0.471,0.4,0.467,0.396,0.445,-0.087,0.572,0.425,0.477,0.389
Deepti,0.087,0.071,0.079,0.071,0.071,0.272,0.087,0.119,0.071,0.592,0.505,0.2,0.129,0.28,0.201,0.72,0.649,0.511,0.44,0.201,-0.071,0.424,0.337,0.168,0.097
Deepti,0.055,0.087,0.087,0.087,0.096,0.6,0.215,0.079,0.095,0.416,0.361,0.384,0.297,0.408,0.321,0.648,0.561,1.023,0.927,0.417,-0.183,1.144,0.929,0.48,0.385
Deepti,0.0951787590375129,0.0791366245951929,0.0787534127355265,0.0796352696770376,0.078720438407369,0.322031982443869,0.1511307954076256,0.1024533501050617,0.0782617018862331,0.4102651692324247,0.3159364436316362,0.2791699475965855,0.2005021825922665,0.2815780092692121,0.1990113145672667,0.7086820788333105,0.6312309836197326,0.606176580193186,0.5328887858146677,0.2262611016837995,-0.0954992460183261,0.4748426570930465,0.3239450290318085,0.1825917831592137,0.1043685383458111
Deepti,0.0545460374489804,0.087739009483462,0.0878390885904124,0.0868873531035336,0.0956830234731082,0.5992215899309955,0.2165838484071887,0.0784814249488874,0.094089892206195,0.4158746723362481,0.3625952350446282,0.3868182472301414,0.2970153362193624,0.409173623806374,0.3191866317664068,0.6501858671967079,0.5593133781265878,1.0327488046559177,0.9202862022128112,0.4164986424226813,-0.1834044629940036,1.1501860273808926,0.931678739547662,0.4767873513730727,0.3857885172188782
Deepti,0.0851529305887498,0.0834107574704285,0.0807774002663161,0.0832564321413558,0.0676372089103329,0.4396946110487623,0.1314434375474606,0.0867050935411811,0.0950979242914615,0.498529848886964,0.4172494608486882,0.4476062361455234,0.3651268940019941,0.42725606595818,0.3459002816370619,0.3609453577276302,0.2815036597191896,0.5476198634601166,0.4838882363324945,0.3671350573797889,-0.0753398722065143,0.6190928130378505,0.4909943059557884,0.5068975338629971,0.402145410501191
Deepti,0.0541895748997752,0.0869299370540622,0.0875829423891369,0.0870484561435316,0.0954150748467848,0.6038167864877718,0.2157900276911203,0.0790639649015338,0.0937691154259862,0.4118466501919887,0.3614725714862617,0.3895217888496438,0.2951956607043588,0.4111148057255249,0.3192291857124589,0.6554422118284037,0.5540071451920601,1.0314678982873111,0.9257439848711913,0.4139413382262515,-0.1819726655466348,1.1450340836670188,0.9321911640609452,0.4807345595348473,0.3861798848194914
Deepti,0.0949327416930726,0.0793427262768195,0.0790059034810757,0.0782233157777512,0.0786292145997564,0.3219561135966059,0.1500026117819611,0.103782100824621,0.0783515812782513,0.409208944720199,0.3114419675815659,0.2782761670651108,0.2021222514080422,0.28007611254856,0.2002295221653566,0.7153272775178336,0.6356078397752041,0.6064252751164589,0.5266178094644858,0.2260413567196368,-0.0951936382633791,0.4748715997374841,0.3182246647505243,0.1857612577712893,0.104787737250694
Deepti,0.0762011841365297,0.072692323913045,0.0724131760765526,0.0634295504025838,0.0643791570015626,0.2606010791926785,0.1269182443740309,0.11627804584929,0.0726821390708731,0.2636034596988529,0.1893125517744261,0.3434864329211353,0.2713628073069896,0.9000205949839285,0.8370348323529246,2.397083333671152,2.314152986950533,0.3486776944041418,0.2878949030952012,0.1717028561118761,-0.0908173576394816,0.4923032576799207,0.3619935077218967,0.1368920218564129,0.06430221078089
Deepti,0.0757982754086886,0.0728722207647203,0.0723644264787241,0.0638538110563211,0.0646065529488484,0.2613075738735382,0.1256496047476377,0.1156751386304894,0.072056460205894,0.2642836118157923,0.1893485415994819,0.343828900469548,0.27226564550187,0.904884742098251,0.8331790166738166,2.4076922352666217,2.328017685172927,0.3487368809397831,0.2873932822157866,0.1727998497532794,-0.0903892679436925,0.4970209782955637,0.3613369684017745,0.1379018440400539,0.0646095346088003
Deepti,0.0765635887322361,0.0730641857158837,0.0721959900928455,0.0635931586208957,0.0638730792067973,0.2588975246468687,0.1256996005524429,0.1156116295104806,0.0730512172551458,0.2637222515679304,0.1890612355884009,0.3437299622417361,0.2726262516958986,0.9064251386824624,0.8359244913800831,2.40120646180014,2.2979463429742704,0.3452739339395879,0.2865037120616712,0.1724104321797981,-0.0914558018875525,0.4946193271247757,0.3645872386021568,0.1375968277119127,0.0647195511698197
Deepti,0.0635376022917448,0.0792523175316196,0.0951522491087629,0.0790053226091231,0.0782563462633713,0.4686015180966882,0.1432257629617046,0.094593457613499,0.0783525888024733,0.4165820730971769,0.3549555513189621,0.3794718470437769,0.2958588400066765,0.421614137236687,0.3318668238408734,0.4643510566836472,0.3822581964374767,0.5582890903068168,0.4767471736255878,0.3766872223999746,-0.095328305183747,0.5431910406251396,0.3992963100208228,0.4426100654795855,0.346560166955968
Deepti,0.0633153457695595,0.0797424760555229,0.0949998698377794,0.0785872980135558,0.0786227470239138,0.4677616215159236,0.1427107064033879,0.0948057907541494,0.0776997382467929,0.4178559082820532,0.3529880546315638,0.3803036960336112,0.2939007842114369,0.4206120597301301,0.3288586733734564,0.4637005811412183,0.378468679141019,0.5560560569054073,0.4732754604131829,0.3778491067818908,-0.0958489159035414,0.5387063683526114,0.3970802840899304,0.4430885427038362,0.3492397430437926
Deepti,0.0761699440307593,0.0716786227865855,0.0722213088802193,0.0634741873578329,0.0643652216068784,0.2627175060913251,0.1276344091516231,0.1166621789101372,0.0724122401722219,0.2643630972222228,0.1874460084933011,0.3405575816214468,0.2707005575081339,0.9000996830015373,0.8297768933601215,2.405349502360618,2.359350766711793,0.3514182305707112,0.2864615855014014,0.1715747793509603,-0.0903887188572313,0.489186972124337,0.3616169864313374,0.136302598089047,0.0643978658457519
Deepti,0.0761677824219659,0.0733008660483812,0.0723591453818514,0.0638271730977069,0.0642918500933094,0.2595197822761833,0.1255355656016379,0.1163756115868859,0.0716813258253757,0.26378633825968,0.1905473019567606,0.344944796464297,0.2698245646388079,0.9085991397543304,0.8330672440541329,2.4216862536154062,2.3418057391542,0.3480175666011072,0.2850514464369763,0.174155331406206,-0.0901797403074865,0.4971650242902161,0.3639235695494013,0.136960795094314,0.0643772351338598
Deepti,0.0918228937404741,0.0708408289985772,0.0909220534634226,0.0716959416569609,0.0705909855958098,0.5296673745597459,0.1459123511279376,0.079344821240212,0.0787335631513165,0.470240480311649,0.3764323360489663,0.3516759630957884,0.2853087529168253,0.4087516695794778,0.3211981845390422,0.4683519365962791,0.3985326120125299,0.4641173245423581,0.3993882609208614,0.4482185285507332,-0.0861750623272031,0.5728717316476313,0.427956365784966,0.4803508914276627,0.3868566931906294
Deepti,0.0955041451043443,0.0790460962511677,0.0792473673332199,0.0799539400156205,0.0791040960477959,0.3251604912971051,0.1501741029579877,0.1027834486889407,0.0784716649493541,0.4093083920824476,0.3138261794063651,0.2787608465025615,0.2021900377094609,0.2793714351755436,0.1990774127943377,0.7033681890116376,0.6313488343479632,0.6120614142979018,0.534769527689851,0.2266928144117919,-0.0958054668146075,0.4789673661695479,0.3268713961936474,0.18198725189317,0.1051489398492942
Deepti,0.0852547793567453,0.0827290898062989,0.0808733659983453,0.0835459501057949,0.0677409637412854,0.442961513662081,0.1317437106607397,0.0865025434669568,0.095998979848125,0.4973341308146648,0.4134398863328029,0.4506117073942677,0.3672933916170298,0.4271307558180952,0.3481240040241503,0.3628533590301904,0.2811368605521274,0.5444951182120501,0.4881764416155901,0.3701464014117628,-0.0746490752716924,0.6148311223977397,0.4869101624551381,0.5082446370515314,0.4057061334838307
Deepti,0.0959748791003141,0.0796634241183402,0.0789168344459387,0.0792188113932476,0.0783839584912081,0.3253234639031199,0.1497007276960573,0.1035695850833916,0.0789275353490954,0.4125219945149369,0.3113269194225421,0.2800044612103806,0.2039679050777749,0.281218140143097,0.2001101628439546,0.702090669261393,0.6307390133191585,0.6137380321273754,0.5372824238331745,0.2280474795486805,-0.096028040286098,0.477952771099146,0.3283275400218055,0.1810606118708404,0.1059268752121788
Deepti,0.0953004604322157,0.0785715358881093,0.0785028966774697,0.0779434720420379,0.0793105527008678,0.3205560386564329,0.1510779171649952,0.1032920923913361,0.078142756124562,0.4074850004742438,0.314075094002439,0.2809133133414463,0.2039701755286185,0.2825370353807213,0.2020632419136554,0.7110032296624962,0.6374965436853992,0.6120474823460337,0.5303981177380191,0.2270116698645693,-0.0959886474436167,0.4782007660922751,0.3202996225700107,0.1872648066093185,0.1056228291669428
Deepti,0.0633235405881547,0.078875716807088,0.0946215353776901,0.0783205763980059,0.0792347456732546,0.4679236693374781,0.1436977713677373,0.0956246115587153,0.0785342386182245,0.4145243229553137,0.3555496195811675,0.3773117316745298,0.2943683752681625,0.4255261691755831,0.3267501468759366,0.4646339795260648,0.3847546233609651,0.5544446045284521,0.4843592092592018,0.3806234554451004,-0.0944536283031471,0.5442427561903658,0.3972594990005775,0.4378908760752923,0.3467763095446131
Deepti,0.0763272021762809,0.0714321061205523,0.071727571565122,0.0645772911421717,0.0639713651262488,0.2629285081507436,0.127723014631353,0.1159681813202167,0.0723966782270238,0.2638720839243877,0.1861816421987401,0.3440526811584375,0.2677385293759762,0.901951297373109,0.8427324760397441,2.387124700720118,2.3411563935045008,0.3492428163638775,0.2884400460838922,0.1733573285994763,-0.0908309345349961,0.4888743051020535,0.3676527482783449,0.1368625244279429,0.0645440002365042
Deepti,0.0925301455501133,0.0713149358240182,0.0907511944661355,0.0708228908087679,0.0707570679048074,0.5325080781707942,0.1476672105890964,0.0797506995639814,0.0787622898193603,0.4738817275465034,0.3783197123709466,0.3533692171272526,0.2819018957602657,0.4125034549014376,0.3163929369000607,0.4719841724749251,0.3973963473771031,0.4707724679086265,0.3976451744479556,0.4476360879423985,-0.0866555043637327,0.5728133453846153,0.421106657343229,0.4776020568686868,0.3917900724285778
Deepti,0.084394554981821,0.0838342142873304,0.0804562500855073,0.0835501041938708,0.0672772007644341,0.4434702529464958,0.1306908913455854,0.0861262859630313,0.0945673573127314,0.496493205097742,0.4135537768989256,0.4515971715220125,0.366267666856514,0.4301760636499594,0.3464827293302345,0.3628550824309686,0.2798448367189104,0.5442749385053834,0.4798765208220327,0.3677048505410121,-0.0750107076029476,0.6230729033884548,0.4905211812199161,0.503414477444216,0.3982413668209819
Deepti,0.0926898193903989,0.0717431265788538,0.0900342854042172,0.0703451415282626,0.0714614060500187,0.5324946018748008,0.1474638579416725,0.0801237644725702,0.0790869653636241,0.4718591105248046,0.3805648029059152,0.3546214941762909,0.2807047213906722,0.4100645685151033,0.3160114163737476,0.4752488509686707,0.3939867676372095,0.4744634854325304,0.3996917751322769,0.4465257327806207,-0.0868822319809995,0.5764296024738305,0.4180775232589749,0.4754685626718349,0.3900566177419224
Huy,0.088,0.103,0.086,0.096,0.097,0.2,0.135,0.071,0.112,0.265,0.177,0.128,0.025,0.12,0.034,0.239,0.143,0.192,0.095,0.105,-0.095,0.166,0.031,0.186,0.081
Huy,0.095,0.112,0.072,0.096,0.103,0.2,0.151,0.088,0.113,0.192,0.097,0.135,0.023,0.336,0.264,0.241,0.145,0.224,0.121,0.113,-0.087,0.127,-0.024,0.135,0.047
Huy,0.088,0.096,0.096,0.097,0.112,0.222,0.154,0.104,0.087,0.16,0.072,0.128,0.032,0.12,0.024,0.256,0.159,0.297,0.185,0.111,-0.111,0.2,0.046,0.128,0.04
Huy,0.096,0.088,0.08,0.08,0.104,0.208,0.137,0.095,0.089,0.183,0.087,0.152,0.064,0.097,0.017,0.232,0.152,0.239,0.135,0.128,-0.08,0.169,0.032,0.104,0.033
Huy,0.104,0.121,0.096,0.096,0.111,0.225,0.127,0.071,0.103,0.168,0.064,0.145,0.024,0.119,0.023,0.249,0.153,0.271,0.16,0.145,-0.08,0.144,0.017,0.153,0.066
Huy,0.113,0.104,0.096,0.095,0.113,0.264,0.137,0.095,0.104,0.192,0.079,0.128,0.024,0.122,0.026,0.255,0.16,0.248,0.135,0.175,-0.089,0.169,0.032,0.136,0.065
Huy,0.079,0.088,0.095,0.096,0.103,0.248,0.119,0.095,0.112,0.191,0.112,0.129,0.041,0.128,0.033,0.296,0.2,0.247,0.144,0.185,-0.063,0.143,0.024,0.137,0.04
Huy,0.079,0.104,0.071,0.089,0.12,0.232,0.136,0.079,0.128,0.192,0.113,0.128,0.024,0.135,0.064,0.281,0.192,0.296,0.176,0.16,-0.072,0.152,0.016,0.153,0.065
Huy,0.0881816261914126,0.1024569185705458,0.0858331515147471,0.0966606388171835,0.0966890428654658,0.2014486196094748,0.1345238744597402,0.0713960690800889,0.1117623625136763,0.2650471175613145,0.1752435268798841,0.1271959887197569,0.0251028288308087,0.118800454658063,0.0342928415538106,0.2376128172923599,0.1441354417699761,0.1918749455812026,0.0942590683861262,0.1042292202769725,-0.09584389171073,0.1665411668517983,0.0311368099107219,0.1856048950230714,0.0811603582398056
Huy,0.0955346793877131,0.0880288794850594,0.0801101512358764,0.0802431285763653,0.1036471463005676,0.2060013440876371,0.1380471833797602,0.0944907286820515,0.0883069020320055,0.1829630265399192,0.0861976943847065,0.1505973905315855,0.0639470652265927,0.0961918370283381,0.0171335784663525,0.2314245122095772,0.1513258035793969,0.2374870615166551,0.1356772940651422,0.127592777236253,-0.0794737069152026,0.1704806411448642,0.0317878517398288,0.1044301133004637,0.033264132893649
Huy,0.0793904341066907,0.1038897248009382,0.0706754039516435,0.0888228158761879,0.1193510716899715,0.2311216554501397,0.1349330730528692,0.0784304543188961,0.1278961855546785,0.1916594078857339,0.1121801985765516,0.127498479744768,0.0240478316724182,0.1342902896828886,0.0644887629013973,0.2821755801824842,0.1925220480104825,0.2933834516454049,0.174954443268224,0.1603765506689744,-0.0715782005593244,0.1528897232238867,0.0160925942205228,0.1536857889534559,0.0655172663571812
Huy,0.0953711287157629,0.112910121194171,0.0717764439112349,0.0963527564376464,0.10286564177645,0.2016618466143136,0.1507405232943976,0.0883793174486409,0.1130789738146084,0.19149252522462,0.0972814930154787,0.1343170833487656,0.0230314626295865,0.3361659396955947,0.2644620644535669,0.2406883066592463,0.1442521932441522,0.2242033719693351,0.1213302181405853,0.1120435855301864,-0.0863396552540062,0.1257779893858101,-0.0240038381259069,0.1350945463247536,0.0472317239214745
Huy,0.1129264614212529,0.1033640273486265,0.0963461651866138,0.0944522387602253,0.1135001484976876,0.2620761552543115,0.136015489045987,0.0953758496096511,0.1033349937907253,0.1935587644138561,0.0791718139054334,0.1291108580041916,0.0238328685473275,0.1214536350547142,0.0261729240070594,0.2559363345165914,0.1589332157596101,0.2494956203461477,0.1344963047029682,0.1763409097311752,-0.0881451682816871,0.1680116199799309,0.0320806887648724,0.1372669937056325,0.0650477555564379
Huy,0.0941188860125748,0.111683523826084,0.0725139763117369,0.096057468718133,0.1039924745311624,0.198112991882378,0.1516308620701747,0.0885546009896361,0.1124198905627549,0.1909511230092254,0.0963423821785407,0.1337760560478355,0.0230697193331437,0.334266527181011,0.2661572854937066,0.2427611602651751,0.1441018534668633,0.2228903679603388,0.1203860540722971,0.1131576597194411,-0.0866156755695646,0.126461230728782,-0.0240602702089916,0.1348193389300588,0.0473247061925352
Huy,0.0954973040393585,0.0877353823630043,0.0797889669897618,0.079886718263277,0.1028025298484823,0.2065178778735259,0.1379614333344524,0.0943638808133252,0.0885128443665752,0.1844487181885032,0.0859224187387465,0.1502049279072412,0.0639176763993793,0.0956653130957594,0.0170045402269459,0.2309945535411134,0.15239708018221,0.2362555979003339,0.1365914070867993,0.1279708607528673,-0.0802626569875218,0.1703417067744759,0.0316902516671095,0.1035195321825884,0.0331059047545024
Huy,0.0783959209537838,0.1047295679328111,0.0704336798745544,0.0881297193257551,0.121174484197983,0.2310296388448829,0.1368939248889303,0.079248414897061,0.1285666827626803,0.1936270333382333,0.1133873122220527,0.1286812824617598,0.0240356079366619,0.13461167161149,0.0634005088846836,0.2814914941331105,0.1906710832132073,0.2936122911107575,0.1746078484608034,0.159087085076148,-0.071777728076714,0.1511701199333923,0.0161433701690762,0.1525848779913018,0.064799694647802
Huy,0.1033941909042192,0.1200059954392252,0.0956073441245492,0.0968928853693193,0.1104669513086916,0.2257590542965186,0.1272846390847235,0.0709426902414009,0.102062518036036,0.1683392459079331,0.0635257724893539,0.1451174047838902,0.0239996515113944,0.1198472444899988,0.0227724530053058,0.247697012635385,0.1533524071972387,0.2735092452633883,0.1585741295266287,0.1439416565376201,-0.0802407615120407,0.1451930385653319,0.0170911686475304,0.1531038168011949,0.0665386393454878
Huy,0.0792156002731128,0.1041008771258462,0.0703688300005292,0.089079580990213,0.1190503752994785,0.2299919845891944,0.1363473762773606,0.0793977806293155,0.1277561633330587,0.19043816061861,0.1120437427305743,0.1283692907713123,0.0242245154211599,0.1354695916911116,0.0645870597483626,0.2837355687896241,0.1922103907474828,0.2967705738002537,0.1754060360713383,0.1593396094328163,-0.0719926435269307,0.1513939615505466,0.0159180721040247,0.1537447957425978,0.0648515775289736
Huy,0.0785808678674991,0.1043657902889036,0.0714085540935577,0.0893515362599398,0.120605407173483,0.2338434170770692,0.1357221436476453,0.0792743457720543,0.1281663079343406,0.1935159378769424,0.1136502740669103,0.1271124623028567,0.0242276923103251,0.1349529396180893,0.0634668038278632,0.2810134751371335,0.1919576948945011,0.2971948767660894,0.1758538723003907,0.1608728742428,-0.0713860941735807,0.1532537371839969,0.0158703212485901,0.1528939045223555,0.0648757774608436
Huy,0.0959348296818272,0.1116332126165982,0.0723984312951575,0.0957487784845216,0.1028233346598784,0.1994820063587943,0.1497765557057583,0.0880075514645782,0.1126522184504209,0.1919305799666884,0.0976327177283353,0.1354228446743727,0.0228623143441319,0.3368966205200646,0.2665437448167206,0.2389773387788822,0.1442157052012836,0.2236282662895178,0.1200762395560149,0.1122076673142352,-0.0865415064933165,0.1263520501021422,-0.0240634337212962,0.135248815191133,0.0465897738568377
Huy,0.0888180245341684,0.103247198189455,0.0868401494132133,0.0966981412720345,0.0977365587213924,0.2002151983266534,0.1361792266116705,0.0703573734275006,0.1123783492333466,0.2669584625712736,0.176298936983315,0.129077315868649,0.0248824296256368,0.1205922218601,0.0340442368279765,0.2386669054269936,0.143675023459226,0.1907611851088595,0.0959311625029649,0.1049068247262497,-0.0943199418831121,0.1659950579542019,0.0310916323621999,0.1853240783765503,0.0814076865527997
Huy,0.0884614277111816,0.1036783612362089,0.0858445466441762,0.0951940394486283,0.0979243580774309,0.1989325302767641,0.1340718837863309,0.0716327576926393,0.1115765648680339,0.2666849382301676,0.1775104157159231,0.1285771032137665,0.0252185508363295,0.1198463526012878,0.0341703358954138,0.2408296444645727,0.1438772719630952,0.1915130492955162,0.0943156870297848,0.1055697681049206,-0.0955220113334142,0.1671822647312289,0.0311476929639608,0.1864417936486976,0.0804426824736969
Huy,0.0887381071007627,0.1033238069550725,0.0853207049976719,0.0963719580380828,0.0973030250382859,0.1992797140474661,0.1347217802727111,0.0712919094368249,0.1122926757507551,0.2660985778393058,0.1772484090747932,0.1274768372037608,0.0251080424905048,0.1192189977040975,0.0343379909871153,0.2399796809394374,0.1441259535499663,0.1939011538405345,0.0947499962940367,0.1056879958605869,-0.0949679888284105,0.1648678619218462,0.030850692690842,0.1853821989339648,0.0804733251918381
Huy,0.1131171061848198,0.1034328308245558,0.0956886948625172,0.094753558862543,0.1134868940268492,0.264483514825333,0.1375754512958691,0.0945111354451363,0.1049707834921927,0.1918116206404722,0.0789777807031386,0.1272385187745107,0.0241718204576417,0.1208953989254451,0.0262170459634057,0.2526231162979067,0.160636796601422,0.2474538026125471,0.1358131335005128,0.174588076769577,-0.0891266248807644,0.1678773303479499,0.0321205200625007,0.1368754266537291,0.0655624889946466
Huy,0.0791180809509312,0.0881689998278651,0.094897673423264,0.0965979251887857,0.1024058979397194,0.2464720923743035,0.1195749069463406,0.095161144713061,0.1126981444312945,0.1893861726759521,0.1113763004831066,0.1289540278140333,0.0408175561589139,0.127196495418047,0.033270061127973,0.2934998062027822,0.198737058544148,0.2484509911233472,0.1453838572951168,0.18579246452672,-0.0631541405176619,0.1419777011654146,0.024181876141309,0.1363395422204763,0.0402430119375639
Huy,0.1026167506700339,0.1188865701092001,0.0948401041252731,0.0969126801244093,0.1096858779213358,0.2251398734581588,0.1266375316108381,0.0713904872690627,0.1022380919613119,0.1696813519412699,0.0637600237824047,0.1437298339345613,0.0240279839067507,0.1195019244121243,0.0229342297559,0.2455762048737485,0.1546939310098854,0.2760989193702104,0.1591436877296785,0.1431841261998941,-0.0795676110368051,0.1464005160205329,0.0170109760960733,0.1544751826782877,0.066999547283607
Huy,0.0883877773593561,0.1026102739518239,0.0866391995332986,0.0975894959641494,0.098061660093517,0.200336372284255,0.1361179952907887,0.070677402754651,0.1126475453216294,0.2683699100445823,0.1764602159985369,0.1295078185206375,0.0247800129901844,0.1207863448328685,0.0340144410163422,0.2376043695458232,0.1445865424816409,0.1911853370285519,0.0964650983858868,0.1043206743164982,-0.094348369119519,0.1675113997754772,0.0313578161751225,0.1860344591893611,0.0812377288632603
Huy,0.0786631825360417,0.103735438228169,0.0711530088992351,0.0884044482928895,0.1183737739006034,0.2327749893317494,0.1355871496083046,0.0783862967747644,0.1272337741256604,0.1929772842588697,0.111566757996399,0.1269913317053088,0.0238599204418626,0.1340946516117204,0.064722885578652,0.2847770417350505,0.1916917698680401,0.2960369270691873,0.1752318438243389,0.1612817515236342,-0.0722419386359257,0.153973183020587,0.0162440592291706,0.1530478211395555,0.0651924586816875
Huy,0.1123454222314545,0.1036018528272553,0.0971983998547561,0.0945577084153447,0.1145894381339665,0.2598231347800456,0.1357211736272754,0.0956424798029556,0.1030608956441385,0.1925695530893964,0.0786068230166,0.1284492003506435,0.023694258342191,0.121055641551739,0.026072607595511,0.2569992358207276,0.1593506259196658,0.2493556242501167,0.1347796989902839,0.175617667461596,-0.0887917058676113,0.1665367364098103,0.0321253745667814,0.1378389062587419,0.0649507545822989
Huy,0.1122005356570528,0.1025217922542883,0.096010146248628,0.0939004341300058,0.1128469605543451,0.2668668907230001,0.1381833607444574,0.0938840897540718,0.1050447316727895,0.1921703469973955,0.0784630946160507,0.126815699549822,0.0241798991720078,0.1214541600462787,0.0260888619719643,0.2545940257404139,0.1607931419446073,0.2498038103912902,0.1353876947129054,0.1740748580114878,-0.0894283716868322,0.1681256988780042,0.0320510272602571,0.1362182170475935,0.0652720217154219
Rohan,0.03,0.072,0.063,0.071,0.094,0.296,0.291,0.055,0.064,0.711,0.681,0.161,0.089,0.208,0.145,0.704,0.633,0.67,0.576,0.218,-0.078,0.4,0.109,0.167,0.107
Rohan,0.031,0.103,0.071,0.096,0.087,0.417,0.314,0.086,0.047,0.408,0.377,0.144,0.041,0.128,0.057,0.312,0.216,0.719,0.632,0.315,-0.102,0.487,0.173,0.143,0.076
Rohan,0.063,0.095,0.087,0.072,0.071,0.295,0.284,0.054,0.063,0.312,0.249,0.201,0.106,0.167,0.08,0.329,0.257,0.464,0.393,0.207,-0.088,0.416,0.132,0.131,0.059
Rohan,0.078,0.087,0.071,0.079,0.079,0.463,0.275,0.063,0.071,0.575,0.497,0.176,0.089,0.152,0.081,0.752,0.673,1.272,1.193,0.392,-0.071,0.68,0.405,0.126,0.059
Rohan,0.071,0.103,0.088,0.071,0.079,0.324,0.267,0.071,0.071,0.36,0.289,0.207,0.104,0.145,0.057,0.928,0.857,0.619,0.54,0.269,-0.055,0.568,0.301,0.164,0.1
Rohan,0.079,0.111,0.072,0.079,0.071,0.384,0.316,0.063,0.071,0.72,0.641,0.199,0.088,0.12,0.048,0.689,0.61,0.678,0.607,0.313,-0.071,0.577,0.261,0.148,0.084
Rohan,0.063,0.095,0.087,0.079,0.063,0.341,0.291,0.056,0.071,0.48,0.417,0.6,0.505,0.16,0.073,0.248,0.169,0.506,0.443,0.27,-0.071,0.536,0.245,0.164,0.092
Rohan,0.054,0.094,0.062,0.072,0.063,0.315,0.283,0.056,0.055,0.248,0.194,0.24,0.146,0.183,0.121,0.329,0.257,0.476,0.413,0.252,-0.063,0.847,0.564,0.189,0.12
Rohan,0.0774368823883599,0.0873213368854076,0.0714944506457315,0.0797045408100712,0.0786644137292228,0.4631066317385506,0.2771346973605603,0.0631309712336667,0.0707773523003096,0.5777491971769207,0.4964719749921272,0.1750662088132581,0.0896790565125945,0.1518461408393791,0.080373216202448,0.7457028858584831,0.6740250333059064,1.2659727484391934,1.202799531336447,0.3930211456153651,-0.0708056393846832,0.6811665513966518,0.4084136948478725,0.1264702984642546,0.0590911246524055
